,id,date,MinerHR,NetworkHR,bitcoins/day,bitcoins/miner,bitcoin_price,usd/computer,TotalUSD Miner revenues,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,BMN price,AsicPrice,MinedCentral,mined,Cumulative Bitcoins,MinedUSD
212,212,09-08-09,0.0005,4.87E-06,10100000,518480.5298,0,0,0,0,0,0,0,0,0,0,0,356055668.2,,,0
213,213,10-08-09,0.0005,4.87E-06,7500000,385010.2944,0,0,0,0,0,0,0,0,0,0,0,356451417.2,,,0
214,214,11-08-09,0.0005,3.33E-06,7000000,525525.5463,0,0,0,0,0,0,0,0,0,0,0,356847606,,,0
215,215,12-08-09,0.0005,3.33E-06,6300000,472972.9916,0,0,0,0,0,0,0,0,0,0,0,357244235.2,,,0
216,216,13-08-09,0.0005,4.03E-06,8500000,527295.2937,0,0,0,0,0,0,0,0,0,0,0,357641305.2,,,0
217,217,14-08-09,0.0005,4.03E-06,6300000,390818.8648,0,0,0,0,0,0,0,0,0,0,0,358038816.6,,,0
218,218,15-08-09,0.0005,1.69E-06,2600000,384615.4083,0,0,0,0,0,0,0,0,0,0,0,358436769.7,,,0
219,219,16-08-09,0.0005,1.69E-06,1900000,281065.106,0,0,0,0,0,0,0,0,0,0,0,358835165.2,,,0
220,220,17-08-09,0.0005,8.50E-07,1700000,500000.0284,0,0,0,0,0,0,0,0,0,0,0,359234003.5,,,0
221,221,18-08-09,0.0005,8.50E-07,1000000,294117.6637,0,0,0,0,0,0,0,0,0,0,0,359633285.1,,,0
222,222,19-08-09,0.0005,7.50E-07,1800000,600000.0073,0,0,0,0,0,0,0,0,0,0,0,360033010.5,,,0
223,223,20-08-09,0.0005,7.50E-07,2200000,733333.3422,0,0,0,0,0,0,0,0,0,0,0,360433180.2,,,0
224,224,21-08-09,0.0005,8.00E-07,1400000,437500.0157,0,0,0,0,0,0,0,0,0,0,0,360833794.7,,,0
225,225,22-08-09,0.0005,8.00E-07,700000,218750.0078,0,0,0,0,0,0,0,0,0,0,0,361234854.4,,,0
226,226,23-08-09,0.0006,6.00E-07,1500000,750000.0091,0,0,0,0,0,0,0,0,0,0,0,361636360,,,0
227,227,24-08-09,0.0006,6.00E-07,1500000,750000.0091,0,0,0,0,0,0,0,0,0,0,0,362038311.7,,,0
228,228,25-08-09,0.0006,2.73E-06,5000000,549450.5744,0,0,0,0,0,0,0,0,0,0,0,362440710.3,,,0
229,229,26-08-09,0.0006,2.73E-06,4800000,527472.5514,0,0,0,0,0,0,0,0,0,0,0,362843556.1,,,0
230,230,27-08-09,0.0006,1.49E-06,2900000,583892.6275,0,0,0,0,0,0,0,0,0,0,0,363246849.6,,,0
231,231,28-08-09,0.0006,1.49E-06,7500000,1510067.14,0,0,0,0,0,0,0,0,0,0,0,363650591.4,,,0
232,232,29-08-09,0.0006,4.13E-06,7800000,566585.9862,0,0,0,0,0,0,0,0,0,0,0,364054782,,,0
233,233,30-08-09,0.0006,4.13E-06,9700000,704600.5213,0,0,0,0,0,0,0,0,0,0,0,364459421.8,,,0
234,234,31-08-09,0.0006,4.67E-06,8600000,552462.5317,0,0,0,0,0,0,0,0,0,0,0,364864511.4,,,0
235,235,01-09-09,0.0006,4.67E-06,7800000,501070.6683,0,0,0,0,0,0,0,0,0,0,0,365270051.2,,,0
236,236,02-09-09,0.0006,3.38E-06,6600000,585798.8526,0,0,0,0,0,0,0,0,0,0,0,365676041.7,,,0
237,237,03-09-09,0.0006,3.38E-06,6100000,541420.1516,0,0,0,0,0,0,0,0,0,0,0,366082483.5,,,0
238,238,04-09-09,0.0006,3.13E-06,6400000,613418.5408,0,0,0,0,0,0,0,0,0,0,0,366489377.1,,,0
239,239,05-09-09,0.0006,3.13E-06,7600000,728434.5172,0,0,0,0,0,0,0,0,0,0,0,366896722.9,,,0
240,240,06-09-09,0.0006,3.58E-06,6800000,569832.4116,0,0,0,0,0,0,0,0,0,0,0,367304521.5,,,0
241,241,07-09-09,0.0006,3.58E-06,7800000,653631.2956,0,0,0,0,0,0,0,0,0,0,0,367712773.3,,,0
242,242,08-09-09,0.0006,3.28E-06,6900000,631097.5715,0,0,0,0,0,0,0,0,0,0,0,368121478.9,,,0
243,243,09-09-09,0.0007,3.28E-06,5400000,576219.4739,0,0,0,0,0,0,0,0,0,0,0,368530638.8,,,0
244,244,10-09-09,0.0007,3.03E-06,6700000,773927.361,0,0,0,0,0,0,0,0,0,0,0,368940253.4,,,0
245,245,11-09-09,0.0007,3.03E-06,6700000,773927.361,0,0,0,0,0,0,0,0,0,0,0,369350323.3,,,0
246,246,12-09-09,0.0007,3.53E-06,6900000,684135.9611,0,0,0,0,0,0,0,0,0,0,0,369760849,,,0
247,247,13-09-09,0.0007,3.53E-06,7500000,743626.0446,0,0,0,0,0,0,0,0,0,0,0,370171831,,,0
248,248,14-09-09,0.0007,4.03E-06,7400000,642679.8575,0,0,0,0,0,0,0,0,0,0,0,370583269.8,,,0
249,249,15-09-09,0.0007,4.03E-06,4400000,382133.9693,0,0,0,0,0,0,0,0,0,0,0,370995165.9,,,0
250,250,16-09-09,0.0007,2.88E-06,7200000,874999.9655,0,0,0,0,0,0,0,0,0,0,0,371407519.8,,,0
251,251,17-09-09,0.0007,2.88E-06,8400240.234,1020862.488,0,0,0,0,0,0,0,0,0,0,0,371820332,,,0
252,252,18-09-09,0.0007,4.03E-06,7800000,677419.3093,0,0,0,0,0,0,0,0,0,0,0,372233603.1,,,0
253,253,19-09-09,0.0007,4.03E-06,7400000,642679.8575,0,0,0,0,0,0,0,0,0,0,0,372647333.5,,,0
254,254,20-09-09,0.0007,3.93E-06,7800000,694656.4955,0,0,0,0,0,0,0,0,0,0,0,373061523.8,,,0
255,255,21-09-09,0.0007,3.93E-06,6900000,614503.8229,0,0,0,0,0,0,0,0,0,0,0,373476174.4,,,0
256,256,22-09-09,0.0007,1.69E-06,2500000,517751.4681,0,0,0,0,0,0,0,0,0,0,0,373891285.9,,,0
257,257,23-09-09,0.0007,1.69E-06,3600000,745562.114,0,0,0,0,0,0,0,0,0,0,0,374306858.8,,,0
258,258,24-09-09,0.0007,4.08E-06,9700000,832107.8026,0,0,0,0,0,0,0,0,0,0,0,374722893.6,,,0
259,259,25-09-09,0.0007,4.08E-06,9100000,780637.2169,0,0,0,0,0,0,0,0,0,0,0,375139390.8,,,0
260,260,26-09-09,0.0008,4.67E-06,10000000,856530.9945,0,0,0,0,0,0,0,0,0,0,0,375556350.9,,,0
261,261,27-09-09,0.0008,4.67E-06,8700000,745181.9652,0,0,0,0,0,0,0,0,0,0,0,375973774.5,,,0
262,262,28-09-09,0.0008,4.37E-06,8500000,778031.9867,0,0,0,0,0,0,0,0,0,0,0,376391662,,,0
263,263,29-09-09,0.0008,4.37E-06,8800000,805491.9392,0,0,0,0,0,0,0,0,0,0,0,376810014,,,0
264,264,30-09-09,0.0008,4.32E-06,8500000,787037.0556,0,0,0,0,0,0,0,0,0,0,0,377228831,,,0
265,265,01-10-09,0.0008,4.32E-06,8200000,759259.2772,0,0,0,0,0,0,0,0,0,0,0,377648113.6,,,0
266,266,02-10-09,0.0008,3.73E-06,7200000,772117.9659,0,0,0,0,0,0,0,0,0,0,0,378067862.1,,,0
267,267,03-10-09,0.0008,3.73E-06,5800000,621983.9169,0,0,0,0,0,0,0,0,0,0,0,378488077.2,,,0
268,268,04-10-09,0.0008,3.03E-06,5300000,699669.9456,0,0,0,0,0,0,0,0,0,0,0,378908759.3,,,0
269,269,05-10-09,0.0008,3.03E-06,5500000,726072.585,0,0,0,0,0,0,0,0,0,0,0,379329909,,,0
270,270,06-10-09,0.0008,2.04E-06,4300000,843137.2226,0,0,0,0,0,0,0,0,0,0,0,379751526.8,,,0
271,271,07-10-09,0.0008,2.04E-06,6000000,1176470.543,0,0,0,0,0,0,0,0,0,0,0,380173613.3,,,0
272,272,08-10-09,0.0008,3.48E-06,7000000,804597.6734,0,0,0,0,0,0,0,0,0,0,0,380596168.8,,,0
273,273,09-10-09,0.0008,3.48E-06,7900000,908045.9457,0,0,0,0,0,0,0,0,0,0,0,381019194.1,,,0
274,274,10-10-09,0.0008,3.83E-06,7700000,804177.5319,0,0,0,0,0,0,0,0,0,0,0,381442689.5,,,0
275,275,11-10-09,0.0008,3.83E-06,7400000,772845.9398,0,0,0,0,0,0,0,0,0,0,0,381866655.6,,,0
276,276,12-10-09,0.0008,3.08E-06,5800000,753246.7484,0,0,0,0,0,0,0,0,0,0,0,382291093,,,0
277,277,13-10-09,0.0009,3.08E-06,5700000,832792.2091,0,0,0,0,0,0,0,0,0,0,0,382716002.1,,,0
278,278,14-10-09,0.0009,2.78E-06,6900000,1116906.483,0,0,0,0,0,0,0,0,0,0,0,383141383.5,,,0
279,279,15-10-09,0.0009,2.78E-06,7100000,1149280.584,0,0,0,0,0,0,0,0,0,0,0,383567237.7,,,0
280,280,16-10-09,0.0009,3.23E-06,6000000,835913.3119,0,0,0,0,0,0,0,0,0,0,0,383993565.2,,,0
281,281,17-10-09,0.0009,3.23E-06,5700000,794117.6463,0,0,0,0,0,0,0,0,0,0,0,384420366.6,,,0
282,282,18-10-09,0.0009,3.18E-06,7400000,1047169.786,0,0,0,0,0,0,0,0,0,0,0,384847642.3,,,0
283,283,19-10-09,0.0009,3.18E-06,11200000,1584905.622,0,0,0,0,0,0,0,0,0,0,0,385275393,,,0
284,284,20-10-09,0.0009,5.52E-06,9500240.234,774476.1164,0,0,0,0,0,0,0,0,0,0,0,385703619.1,,,0
285,285,21-10-09,0.0009,5.52E-06,8000000,652173.9218,0,0,0,0,0,0,0,0,0,0,0,386132321.2,,,0
286,286,22-10-09,0.0009,4.28E-06,9000000,946261.6191,0,0,0,0,0,0,0,0,0,0,0,386561499.8,,,0
287,287,23-10-09,0.0009,4.28E-06,8900000,935747.6011,0,0,0,0,0,0,0,0,0,0,0,386991155.3,,,0
288,288,24-10-09,0.0009,3.73E-06,6200000,747989.2855,0,0,0,0,0,0,0,0,0,0,0,387421288.5,,,0
289,289,25-10-09,0.001,3.73E-06,7600000,1018766.835,0,0,0,0,0,0,0,0,0,0,0,387851899.7,,,0
290,290,26-10-09,0.0011,3.23E-06,7100000,1208978.341,0,0,0,0,0,0,0,0,0,0,0,388282989.5,,,0
291,291,27-10-09,0.0012,3.23E-06,6400000,1188854.565,0,0,0,0,0,0,0,0,0,0,0,388714558.5,,,0
292,292,28-10-09,0.0013,3.18E-06,6600000,1349056.598,0,0,0,0,0,0,0,0,0,0,0,389146607.2,,,0
293,293,29-10-09,0.0014,3.18E-06,4600000,1012578.573,0,0,0,0,0,0,0,0,0,0,0,389579136.1,,,0
294,294,30-10-09,0.0015,3.03E-06,6000000,1485148.52,0,0,0,0,0,0,0,0,0,0,0,390012145.7,,,0
295,295,31-10-09,0.0016,3.03E-06,4600000,1214521.415,0,0,0,0,0,0,0,0,0,0,0,390445636.6,,,0
296,296,01-11-09,0.0017,1.49E-06,2500000,1426174.472,0,0,0,0,0,0,0,0,0,0,0,390879609.4,,,0
297,297,02-11-09,0.0018,1.49E-06,3300000,1993288.496,0,0,0,0,0,0,0,0,0,0,0,391314064.4,,,0
298,298,03-11-09,0.0019,2.83E-06,6200000,2081272.057,0,0,0,0,0,0,0,0,0,0,0,391749002.4,,,0
299,299,04-11-09,0.002,2.83E-06,6300000,2226148.449,0,0,0,0,0,0,0,0,0,0,0,392184423.8,,,0
300,300,05-11-09,0.0021,3.18E-06,5700000,1882075.392,0,0,0,0,0,0,0,0,0,0,0,392620329.2,,,0
301,301,06-11-09,0.0022,3.18E-06,6200000,2144654.062,0,0,0,0,0,0,0,0,0,0,0,393056719,,,0
302,302,07-11-09,0.0023,3.78E-06,6900000,2099206.372,0,0,0,0,0,0,0,0,0,0,0,393493593.9,,,0
303,303,08-11-09,0.0024,3.78E-06,7300000,2317460.401,0,0,0,0,0,0,0,0,0,0,0,393930954.4,,,0
304,304,09-11-09,0.0025,3.23E-06,6400000,2476780.171,0,0,0,0,0,0,0,0,0,0,0,394368801,,,0
305,305,10-11-09,0.0026,3.23E-06,7800000,3139318.945,0,0,0,0,0,0,0,0,0,0,0,394807134.2,,,0
306,306,11-11-09,0.0027,3.43E-06,6400000,2518950.425,0,0,0,0,0,0,0,0,0,0,0,395245954.7,,,0
307,307,12-11-09,0.0028,3.43E-06,6600000,2693877.372,0,0,0,0,0,0,0,0,0,0,0,395685262.9,,,0
308,308,13-11-09,0.0029,3.48E-06,8000000,3333333.26,0,0,0,0,0,0,0,0,0,0,0,396125059.4,,,0
309,309,14-11-09,0.003,3.48E-06,7900000,3405172.412,0,0,0,0,0,0,0,0,0,0,0,396565344.7,,,0
310,310,15-11-09,0.0031,4.77E-06,9600000,3119496.924,0,0,0,0,0,0,0,0,0,0,0,397006119.3,,,0
311,311,16-11-09,0.0032,4.77E-06,9700000,3253668.659,0,0,0,0,0,0,0,0,0,0,0,397447383.9,,,0
312,312,17-11-09,0.0033,4.52E-06,9200000,3358407.1,0,0,0,0,0,0,0,0,0,0,0,397889138.9,,,0
313,313,18-11-09,0.0034,4.52E-06,7900000,2971239.012,0,0,0,0,0,0,0,0,0,0,0,398331385,,,0
314,314,19-11-09,0.0035,3.63E-06,7000000,3374655.717,0,0,0,0,0,0,0,0,0,0,0,398774122.6,,,0
315,315,20-11-09,0.0036,3.63E-06,8600000,4264462.693,0,0,0,0,0,0,0,0,0,0,0,399217352.2,,,0
316,316,21-11-09,0.0037,3.83E-06,7300000,3526109.69,0,0,0,0,0,0,0,0,0,0,0,399661074.6,,,0
317,317,22-11-09,0.0038,3.83E-06,10600000,5258485.771,0,0,0,0,0,0,0,0,0,0,0,400105290.1,,,0
318,318,23-11-09,0.0039,4.77E-06,9600000,3924528.169,0,0,0,0,0,0,0,0,0,0,0,400549999.3,,,0
319,319,24-11-09,0.004,4.77E-06,9300000,3899371.228,0,0,0,0,0,0,0,0,0,0,0,400995202.8,,,0
320,320,25-11-09,0.0041,4.23E-06,9000000,4361702.323,0,0,0,0,0,0,0,0,0,0,0,401440901.2,,,0
321,321,26-11-09,0.0042,4.23E-06,8400000,4170212.784,0,0,0,0,0,0,0,0,0,0,0,401887095,,,0
322,322,27-11-09,0.0043,3.73E-06,7400000,4265415.821,0,0,0,0,0,0,0,0,0,0,0,402333784.7,,,0
323,323,28-11-09,0.0044,3.73E-06,7100000,4187667.662,0,0,0,0,0,0,0,0,0,0,0,402780970.8,,,0
324,324,29-11-09,0.0045,2.88E-06,6000000,4687499.78,0,0,0,0,0,0,0,0,0,0,0,403228654,,,0
325,325,30-11-09,0.0046,2.88E-06,7500000,5989583.444,0,0,0,0,0,0,0,0,0,0,0,403676834.8,,,0
326,326,01-12-09,0.0047,3.28E-06,7300439.941,5230497.892,0,0,0,0,0,0,0,0,0,0,0,404125513.8,,,0
327,327,02-12-09,0.0048,3.28E-06,9400000,6878048.896,0,0,0,0,0,0,0,0,0,0,0,404574691.4,,,0
328,328,03-12-09,0.0049,4.23E-06,8800000,5096926.978,0,0,0,0,0,0,0,0,0,0,0,405024368.3,,,0
329,329,04-12-09,0.005,4.23E-06,3600000,2127659.612,0,0,0,0,0,0,0,0,0,0,0,405474545.1,,,0
330,330,05-12-09,0.0051,2.58E-06,6400000,6325581.623,0,0,0,0,0,0,0,0,0,0,0,405925222.1,,,0
331,331,06-12-09,0.0052,2.58E-06,10300000,10379844.99,0,0,0,0,0,0,0,0,0,0,0,406376400.1,,,0
332,332,07-12-09,0.0053,4.67E-06,11200000,6355459.953,0,0,0,0,0,0,0,0,0,0,0,406828079.6,,,0
333,333,08-12-09,0.0054,4.67E-06,10500000,6070663.735,0,0,0,0,0,0,0,0,0,0,0,407280261.1,,,0
334,334,09-12-09,0.0055,4.67E-06,9600000,5653104.676,0,0,0,0,0,0,0,0,0,0,0,407732945.2,,,0
335,335,10-12-09,0.0056,4.67E-06,10400000,6235545.575,0,0,0,0,0,0,0,0,0,0,0,408186132.4,,,0
336,336,11-12-09,0.0057,6.21E-06,11200000,5140096.862,0,0,0,0,0,0,0,0,0,0,0,408639823.3,,,0
337,337,12-12-09,0.0058,6.21E-06,11000000,5136876.098,0,0,0,0,0,0,0,0,0,0,0,409094018.6,,,0
338,338,13-12-09,0.0059,5.17E-06,11400000,6504835.967,0,0,0,0,0,0,0,0,0,0,0,409548718.6,,,0
339,339,14-12-09,0.006,5.17E-06,10200000,5918762.261,0,0,0,0,0,0,0,0,0,0,0,410003924,,,0
340,340,15-12-09,0.0061,5.77E-06,11000000,5814558.031,0,0,0,0,0,0,0,0,0,0,0,410459635.4,,,0
341,341,16-12-09,0.0062,5.77E-06,13600000,7306759.415,0,0,0,0,0,0,0,0,0,0,0,410915853.3,,,0
342,342,17-12-09,0.0063,8.00E-06,16900000,6654375.025,0,0,0,0,0,0,0,0,0,0,0,411372578.3,,,0
343,343,18-12-09,0.0064,8.00E-06,22500000,8999999.795,0,0,0,0,0,0,0,0,0,0,0,411829810.9,,,0
344,344,19-12-09,0.0065,1.11E-05,19800000,5776481.048,0,0,0,0,0,0,0,0,0,0,0,412287551.7,,,0
345,345,20-12-09,0.0066,1.11E-05,17500000,5184021.318,0,0,0,0,0,0,0,0,0,0,0,412745801.3,,,0
346,346,21-12-09,0.0067,9.30E-06,17500000,6303763.333,0,0,0,0,0,0,0,0,0,0,0,413204560.3,,,0
347,347,22-12-09,0.0068,9.30E-06,16200000,5922580.804,0,0,0,0,0,0,0,0,0,0,0,413663829.1,,,0
348,348,23-12-09,0.0069,8.40E-06,15400000,6324999.703,0,0,0,0,0,0,0,0,0,0,0,414123608.4,,,0
349,349,24-12-09,0.007,8.40E-06,15400000,6416666.638,0,0,0,0,0,0,0,0,0,0,0,414583898.7,,,0
350,350,25-12-09,0.0071,7.80E-06,14900000,6781410.061,0,0,0,0,0,0,0,0,0,0,0,415044700.7,,,0
351,351,26-12-09,0.0072,7.80E-06,17400000,8030768.809,0,0,0,0,0,0,0,0,0,0,0,415506014.8,,,0
352,352,27-12-09,0.0073,8.40E-06,16700000,7256547.533,0,0,0,0,0,0,0,0,0,0,0,415967841.6,,,0
353,353,28-12-09,0.0074,8.40E-06,13700000,6034523.598,0,0,0,0,0,0,0,0,0,0,0,416430181.8,,,0
354,354,29-12-09,0.0075,8.15E-06,17100000,7868097.779,0,0,0,0,0,0,0,0,0,0,0,416893035.8,,,0
355,355,30-12-09,0.0076,8.15E-06,14100000,6574233.068,0,0,0,0,0,0,0,0,0,0,0,417356404.3,,,0
356,356,31-12-09,0.0077,8.82E-06,13800000,6023809.216,0,0,0,0,0,0,0,0,0,0,0,417820287.9,,,0
357,357,01-01-10,0.0078,8.82E-06,13200000,5836734.269,0,0,0,0,0,0,0,0,0,0,0,418284687,,,0
358,358,02-01-10,0.0079,7.64E-06,12600000,6514397.464,0,0,0,0,0,0,0,0,0,0,0,418749602.3,,,0
359,359,03-01-10,0.008,7.64E-06,18600000,9738220.168,0,0,0,0,0,0,0,0,0,0,0,419215034.3,,,0
360,360,04-01-10,0.0081,1.12E-05,18100000,6562667.968,0,0,0,0,0,0,0,0,0,0,0,419680983.7,,,0
361,361,05-01-10,0.0082,1.12E-05,19800000,7267681.255,0,0,0,0,0,0,0,0,0,0,0,420147450.9,,,0
362,362,06-01-10,0.0083,9.29E-06,16300000,7281485.37,0,0,0,0,0,0,0,0,0,0,0,420614436.6,,,0
363,363,07-01-10,0.0084,9.29E-06,15400000,6962324.848,0,0,0,0,0,0,0,0,0,0,0,421081941.4,,,0
364,364,08-01-10,0.0085,8.82E-06,15300000,7372449.043,0,0,0,0,0,0,0,0,0,0,0,421549965.8,,,0
365,365,09-01-10,0.0086,8.82E-06,15100000,7361677.918,0,0,0,0,0,0,0,0,0,0,0,422018510.4,,,0
366,366,10-01-10,0.0087,1.12E-05,19000000,7359750.521,0,0,0,0,0,0,0,0,0,0,0,422487575.7,,,0
367,367,11-01-10,0.0088,1.12E-05,15900000,6229741.517,0,0,0,0,0,0,0,0,0,0,0,422957162.5,,,0
368,368,12-01-10,0.0089,1.08E-05,15900519.53,6569852.513,0,0,0,0,0,0,0,0,0,0,0,423427271.1,,,0
369,369,13-01-10,0.009,1.08E-05,16400000,6852367.527,0,0,0,0,0,0,0,0,0,0,0,423897902.3,,,0
370,370,14-01-10,0.0091,1.02E-05,14300000,6347805.243,0,0,0,0,0,0,0,0,0,0,0,424369056.6,,,0
371,371,15-01-10,0.0092,1.02E-05,14100000,6327805.122,0,0,0,0,0,0,0,0,0,0,0,424840734.5,,,0
372,372,16-01-10,0.0093,8.69E-06,12500000,6688722.726,0,0,0,0,0,0,0,0,0,0,0,425312936.7,,,0
373,373,17-01-10,0.0094,8.69E-06,13100000,7085155.282,0,0,0,0,0,0,0,0,0,0,0,425785663.8,,,0
374,374,18-01-10,0.0095,8.43E-06,12500000,7043297.536,0,0,0,0,0,0,0,0,0,0,0,426258916.3,,,0
375,375,19-01-10,0.0096,8.43E-06,12400000,7060498.573,0,0,0,0,0,0,0,0,0,0,0,426732694.8,,,0
376,376,20-01-10,0.0097,9.08E-06,15800000,8439427.207,0,0,0,0,0,0,0,0,0,0,0,427206999.8,,,0
377,377,21-01-10,0.0098,9.08E-06,17500000,9443832.314,0,0,0,0,0,0,0,0,0,0,0,427681832.1,,,0
378,378,22-01-10,0.0099,9.73E-06,13300000,6766187.101,0,0,0,0,0,0,0,0,0,0,0,428157192.2,,,0
379,379,23-01-10,0.01,9.73E-06,16000000,8221993.756,0,0,0,0,0,0,0,0,0,0,0,428633080.5,,,0
380,380,24-01-10,0.01,9.41E-06,15400000,8182784.419,0,0,0,0,0,0,0,0,0,0,0,429109497.9,,,0
381,381,25-01-10,0.01,9.41E-06,21100000,11211477.35,0,0,0,0,0,0,0,0,0,0,0,429586444.7,,,0
382,382,26-01-10,0.0101,1.35E-05,19500000,7294444.148,0,0,0,0,0,0,0,0,0,0,0,430063921.7,,,0
383,383,27-01-10,0.0101,1.35E-05,16400000,6134814.566,0,0,0,0,0,0,0,0,0,0,0,430541929.4,,,0
384,384,28-01-10,0.0101,1.16E-05,17700000,7732266.389,0,0,0,0,0,0,0,0,0,0,0,431020468.4,,,0
385,385,29-01-10,0.0102,1.16E-05,19700000,8691177.069,0,0,0,0,0,0,0,0,0,0,0,431499539.2,,,0
386,386,30-01-10,0.0102,1.20E-05,21000000,8902743.384,0,0,0,0,0,0,0,0,0,0,0,431979142.6,,,0
387,387,31-01-10,0.0102,1.20E-05,16500000,6995012.659,0,0,0,0,0,0,0,0,0,0,0,432459279,,,0
388,388,01-02-10,0.0103,1.20E-05,18400000,7923077.117,0,0,0,0,0,0,0,0,0,0,0,432939949.1,,,0
389,389,02-02-10,0.0103,1.20E-05,14500000,6243729.25,0,0,0,0,0,0,0,0,0,0,0,433421153.4,,,0
390,390,03-02-10,0.0103,1.62E-05,27000000,8562192.683,0,0,0,0,0,0,0,0,0,0,0,433902892.6,,,0
391,391,04-02-10,0.0104,1.62E-05,22900000,7332512.678,0,0,0,0,0,0,0,0,0,0,0,434385167.2,,,0
392,392,05-02-10,0.0104,2.21E-05,22300000,5235214.581,0,0,0,0,0,0,0,0,0,0,0,434867977.9,,,0
393,393,06-02-10,0.0104,2.21E-05,19200000,4507449.325,0,0,0,0,0,0,0,0,0,0,0,435351325.2,,,0
394,394,07-02-10,0.0105,1.87E-05,21700000,6088989.927,0,0,0,0,0,0,0,0,0,0,0,435835209.7,,,0
395,395,08-02-10,0.0105,1.87E-05,20000000,5611972.283,0,0,0,0,0,0,0,0,0,0,0,436319632.1,,,0
396,396,09-02-10,0.0105,1.89E-05,20700800.78,5753266.598,0,0,0,0,0,0,0,0,0,0,0,436804592.8,,,0
397,397,10-02-10,0.0106,1.89E-05,16800000,4713605.091,0,0,0,0,0,0,0,0,0,0,0,437290092.6,,,0
398,398,11-02-10,0.0106,1.61E-05,16900000,5566811.549,0,0,0,0,0,0,0,0,0,0,0,437776132.1,,,0
399,399,12-02-10,0.0106,1.61E-05,18300000,6027967.536,0,0,0,0,0,0,0,0,0,0,0,438262711.7,,,0
400,400,13-02-10,0.0107,2.02E-05,23200000,6129383.101,0,0,0,0,0,0,0,0,0,0,0,438749832.2,,,0
401,401,14-02-10,0.0107,2.02E-05,20800000,5495308.987,0,0,0,0,0,0,0,0,0,0,0,439237494.1,,,0
402,402,15-02-10,0.0107,2.33E-05,17600000,4049892.54,0,0,0,0,0,0,0,0,0,0,0,439725698,,,0
403,403,16-02-10,0.0108,2.33E-05,19500000,4529032.26,0,0,0,0,0,0,0,0,0,0,0,440214444.6,,,0
404,404,17-02-10,0.0108,2.92E-05,23900000,4427444.362,0,0,0,0,0,0,0,0,0,0,0,440703734.4,,,0
405,405,18-02-10,0.0108,2.92E-05,20800000,3853173.336,0,0,0,0,0,0,0,0,0,0,0,441193568,,,0
406,406,19-02-10,0.0109,2.25E-05,19200000,4652734.691,0,0,0,0,0,0,0,0,0,0,0,441683946.1,,,0
407,407,20-02-10,0.0109,2.25E-05,20800000,5040462.582,0,0,0,0,0,0,0,0,0,0,0,442174869.2,,,0
408,408,21-02-10,0.0109,2.69E-05,22300000,4519709.925,0,0,0,0,0,0,0,0,0,0,0,442666338,,,0
409,409,22-02-10,0.011,2.69E-05,26000000,5317961.98,0,0,0,0,0,0,0,0,0,0,0,443158353,,,0
410,410,23-02-10,0.011,3.15E-05,25000000,4359543.506,0,0,0,0,0,0,0,0,0,0,0,443650914.9,,,0
411,411,24-02-10,0.011,3.15E-05,17100000,2981927.758,0,0,0,0,0,0,0,0,0,0,0,444144024.2,,,0
412,412,25-02-10,0.0111,2.78E-05,15400000,3072250.064,0,0,0,0,0,0,0,0,0,0,0,444637681.7,,,0
413,413,26-02-10,0.0111,2.78E-05,17200000,3431344.228,0,0,0,0,0,0,0,0,0,0,0,445131887.8,,,0
414,414,27-02-10,0.0111,3.25E-05,17200000,2935424.14,0,0,0,0,0,0,0,0,0,0,0,445626643.3,,,0
415,415,28-02-10,0.0112,3.25E-05,15600000,2686346.628,0,0,0,0,0,0,0,0,0,0,0,446121948.6,,,0
416,416,01-03-10,0.0112,3.50E-05,19500000,3123569.561,0,0,0,0,0,0,0,0,0,0,0,446617804.5,,,0
417,417,02-03-10,0.0112,3.50E-05,18800000,3011441.423,0,0,0,0,0,0,0,0,0,0,0,447114211.5,,,0
418,418,03-03-10,0.0113,2.78E-05,15200000,3086987.825,0,0,0,0,0,0,0,0,0,0,0,447611170.2,,,0
419,419,04-03-10,0.0113,2.78E-05,18500000,3757189.13,0,0,0,0,0,0,0,0,0,0,0,448108681.3,,,0
420,420,05-03-10,0.0113,3.29E-05,17100000,2937519.214,0,0,0,0,0,0,0,0,0,0,0,448606745.4,,,0
421,421,06-03-10,0.0114,3.29E-05,17700000,3067497.893,0,0,0,0,0,0,0,0,0,0,0,449105363.1,,,0
422,422,07-03-10,0.0114,3.25E-05,17900000,3137453.764,0,0,0,0,0,0,0,0,0,0,0,449604535,,,0
423,423,08-03-10,0.0114,3.25E-05,12500000,2190959.332,0,0,0,0,0,0,0,0,0,0,0,450104261.7,,,0
424,424,09-03-10,0.0115,3.33E-05,14600000,2517996.52,0,0,0,0,0,0,0,0,0,0,0,450604543.8,,,0
425,425,10-03-10,0.0115,3.33E-05,16200000,2793941.344,0,0,0,0,0,0,0,0,0,0,0,451105382,,,0
426,426,11-03-10,0.0115,3.29E-05,13300000,2325174.922,0,0,0,0,0,0,0,0,0,0,0,451606776.8,,,0
427,427,12-03-10,0.0116,3.29E-05,12100000,2133779.322,0,0,0,0,0,0,0,0,0,0,0,452108729,,,0
428,428,13-03-10,0.0116,3.56E-05,15300000,2493396.916,0,0,0,0,0,0,0,0,0,0,0,452611239,,,0
